@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute 'PiggyBank X' numeric
@attribute 'PiggyBank Y' numeric
@attribute 'PiggyBank Z' numeric
@attribute 'Camera Position X' numeric
@attribute 'Camera Position Y' numeric
@attribute 'Camera Position Z' numeric
@attribute 'Camera Rotation X' numeric
@attribute 'Camera Rotation Y' numeric
@attribute 'Camera Rotation Z' numeric
@attribute 'Don\'t Touch X' numeric
@attribute 'Water Volume Rise' numeric
@attribute 'Don\'t Touch Z' numeric

@data
7691,'2024/04/19 15:40:33:587',24,-0.07542,-0.484534,-0.871515,0.001766,-0.023334,-0.009835,?,?,?,?,?,?,?,?,?,?,?,?
7692,'2024/04/19 15:40:33:587',24,-0.07542,-0.484534,-0.871515,-0.023381,-0.023334,-0.009835,?,?,?,?,?,?,?,?,?,?,?,?
7693,'2024/04/19 15:40:33:604',24,-0.07542,-0.484534,-0.871736,-0.023381,-0.023334,-0.009835,?,?,?,?,?,?,?,?,?,?,?,?
7694,'2024/04/19 15:40:33:604',24,-0.07542,-0.484082,-0.871736,-0.023381,-0.023334,-0.009835,?,?,?,?,?,?,?,?,?,?,?,?
7695,'2024/04/19 15:40:33:604',24,-0.075773,-0.484082,-0.871736,-0.023381,-0.023334,-0.009835,?,?,?,?,?,?,?,?,?,?,?,?
7696,'2024/04/19 15:40:33:604',24,-0.075773,-0.484082,-0.871736,-0.023381,-0.023334,-0.004427,?,?,?,?,?,?,?,?,?,?,?,?
7697,'2024/04/19 15:40:33:604',24,-0.075773,-0.484082,-0.871736,-0.023381,-0.036112,-0.004427,?,?,?,?,?,?,?,?,?,?,?,?
7698,'2024/04/19 15:40:33:604',24,-0.075773,-0.484082,-0.871736,-0.043292,-0.036112,-0.004427,?,?,?,?,?,?,?,?,?,?,?,?
7699,'2024/04/19 15:40:33:621',24,-0.075773,-0.484082,-0.872033,-0.043292,-0.036112,-0.004427,?,?,?,?,?,?,?,?,?,?,?,?
7700,'2024/04/19 15:40:33:621',24,-0.075773,-0.48348,-0.872033,-0.043292,-0.036112,-0.004427,?,?,?,?,?,?,?,?,?,?,?,?
7701,'2024/04/19 15:40:33:621',24,-0.076194,-0.48348,-0.872033,-0.043292,-0.036112,-0.004427,?,?,?,?,?,?,?,?,?,?,?,?
7702,'2024/04/19 15:40:33:621',24,-0.076194,-0.48348,-0.872033,-0.043292,-0.036112,0.002336,?,?,?,?,?,?,?,?,?,?,?,?
7703,'2024/04/19 15:40:33:621',24,-0.076194,-0.48348,-0.872033,-0.043292,-0.02744,0.002336,?,?,?,?,?,?,?,?,?,?,?,?
7704,'2024/04/19 15:40:33:621',24,-0.076194,-0.48348,-0.872033,-0.045525,-0.02744,0.002336,?,?,?,?,?,?,?,?,?,?,?,?
7705,'2024/04/19 15:40:33:637',24,-0.076194,-0.48348,-0.872306,-0.045525,-0.02744,0.002336,?,?,?,?,?,?,?,?,?,?,?,?
7706,'2024/04/19 15:40:33:637',24,-0.076194,-0.482942,-0.872306,-0.045525,-0.02744,0.002336,?,?,?,?,?,?,?,?,?,?,?,?
7707,'2024/04/19 15:40:33:637',24,-0.076481,-0.482942,-0.872306,-0.045525,-0.02744,0.002336,?,?,?,?,?,?,?,?,?,?,?,?
7708,'2024/04/19 15:40:33:637',24,-0.076481,-0.482942,-0.872306,-0.045525,-0.02744,0.006203,?,?,?,?,?,?,?,?,?,?,?,?
7709,'2024/04/19 15:40:33:637',24,-0.076481,-0.482942,-0.872306,-0.045525,-0.011026,0.006203,?,?,?,?,?,?,?,?,?,?,?,?
7710,'2024/04/19 15:40:33:637',24,-0.076481,-0.482942,-0.872306,-0.036274,-0.011026,0.006203,?,?,?,?,?,?,?,?,?,?,?,?
7711,'2024/04/19 15:40:33:654',24,-0.076481,-0.482942,-0.872743,-0.036274,-0.011026,0.006203,?,?,?,?,?,?,?,?,?,?,?,?
7712,'2024/04/19 15:40:33:654',24,-0.076481,-0.482129,-0.872743,-0.036274,-0.011026,0.006203,?,?,?,?,?,?,?,?,?,?,?,?
7713,'2024/04/19 15:40:33:654',24,-0.07663,-0.482129,-0.872743,-0.036274,-0.011026,0.006203,?,?,?,?,?,?,?,?,?,?,?,?
7714,'2024/04/19 15:40:33:654',24,-0.07663,-0.482129,-0.872743,-0.036274,-0.011026,0.003897,?,?,?,?,?,?,?,?,?,?,?,?
7715,'2024/04/19 15:40:33:654',24,-0.07663,-0.482129,-0.872743,-0.036274,0.002148,0.003897,?,?,?,?,?,?,?,?,?,?,?,?
7716,'2024/04/19 15:40:33:654',24,-0.07663,-0.482129,-0.872743,-0.022082,0.002148,0.003897,?,?,?,?,?,?,?,?,?,?,?,?
7717,'2024/04/19 15:40:33:669',24,-0.07663,-0.482129,-0.872855,-0.022082,0.002148,0.003897,?,?,?,?,?,?,?,?,?,?,?,?
7718,'2024/04/19 15:40:33:669',24,-0.07663,-0.481931,-0.872855,-0.022082,0.002148,0.003897,?,?,?,?,?,?,?,?,?,?,?,?
7719,'2024/04/19 15:40:33:669',24,-0.076595,-0.481931,-0.872855,-0.022082,0.002148,0.003897,?,?,?,?,?,?,?,?,?,?,?,?
7720,'2024/04/19 15:40:33:670',24,-0.076595,-0.481931,-0.872855,-0.022082,0.002148,-0.00383,?,?,?,?,?,?,?,?,?,?,?,?
7721,'2024/04/19 15:40:33:670',24,-0.076595,-0.481931,-0.872855,-0.022082,0.002624,-0.00383,?,?,?,?,?,?,?,?,?,?,?,?
7722,'2024/04/19 15:40:33:670',24,-0.076595,-0.481931,-0.872855,-0.01285,0.002624,-0.00383,?,?,?,?,?,?,?,?,?,?,?,?
7723,'2024/04/19 15:40:33:686',24,-0.076595,-0.481931,-0.872945,-0.01285,0.002624,-0.00383,?,?,?,?,?,?,?,?,?,?,?,?
7724,'2024/04/19 15:40:33:686',24,-0.076595,-0.48179,-0.872945,-0.01285,0.002624,-0.00383,?,?,?,?,?,?,?,?,?,?,?,?
7725,'2024/04/19 15:40:33:687',24,-0.07646,-0.48179,-0.872945,-0.01285,0.002624,-0.00383,?,?,?,?,?,?,?,?,?,?,?,?
7726,'2024/04/19 15:40:33:687',24,-0.07646,-0.48179,-0.872945,-0.01285,0.002624,-0.002217,?,?,?,?,?,?,?,?,?,?,?,?
7727,'2024/04/19 15:40:33:687',24,-0.07646,-0.48179,-0.872945,-0.01285,0.017151,-0.002217,?,?,?,?,?,?,?,?,?,?,?,?
7728,'2024/04/19 15:40:33:687',24,-0.07646,-0.48179,-0.872945,-0.012693,0.017151,-0.002217,?,?,?,?,?,?,?,?,?,?,?,?
7729,'2024/04/19 15:40:33:704',24,-0.07646,-0.48179,-0.873067,-0.012693,0.017151,-0.002217,?,?,?,?,?,?,?,?,?,?,?,?
7730,'2024/04/19 15:40:33:704',24,-0.07646,-0.481618,-0.873067,-0.012693,0.017151,-0.002217,?,?,?,?,?,?,?,?,?,?,?,?
7731,'2024/04/19 15:40:33:704',24,-0.076146,-0.481618,-0.873067,-0.012693,0.017151,-0.002217,?,?,?,?,?,?,?,?,?,?,?,?
7732,'2024/04/19 15:40:33:704',24,-0.076146,-0.481618,-0.873067,-0.012693,0.017151,0.00049,?,?,?,?,?,?,?,?,?,?,?,?
7733,'2024/04/19 15:40:33:704',24,-0.076146,-0.481618,-0.873067,-0.012693,0.029104,0.00049,?,?,?,?,?,?,?,?,?,?,?,?
7734,'2024/04/19 15:40:33:704',24,-0.076146,-0.481618,-0.873067,-0.011597,0.029104,0.00049,?,?,?,?,?,?,?,?,?,?,?,?
7735,'2024/04/19 15:40:33:721',24,-0.076146,-0.481618,-0.873174,-0.011597,0.029104,0.00049,?,?,?,?,?,?,?,?,?,?,?,?
7736,'2024/04/19 15:40:33:721',24,-0.076146,-0.481496,-0.873174,-0.011597,0.029104,0.00049,?,?,?,?,?,?,?,?,?,?,?,?
7737,'2024/04/19 15:40:33:721',24,-0.075689,-0.481496,-0.873174,-0.011597,0.029104,0.00049,?,?,?,?,?,?,?,?,?,?,?,?
7738,'2024/04/19 15:40:33:721',24,-0.075689,-0.481496,-0.873174,-0.011597,0.029104,0.002838,?,?,?,?,?,?,?,?,?,?,?,?
7739,'2024/04/19 15:40:33:721',24,-0.075689,-0.481496,-0.873174,-0.011597,0.038321,0.002838,?,?,?,?,?,?,?,?,?,?,?,?
7740,'2024/04/19 15:40:33:721',24,-0.075689,-0.481496,-0.873174,-0.002022,0.038321,0.002838,?,?,?,?,?,?,?,?,?,?,?,?
7741,'2024/04/19 15:40:33:739',24,-0.075689,-0.481496,-0.873219,-0.002022,0.038321,0.002838,?,?,?,?,?,?,?,?,?,?,?,?
7742,'2024/04/19 15:40:33:739',24,-0.075689,-0.481463,-0.873219,-0.002022,0.038321,0.002838,?,?,?,?,?,?,?,?,?,?,?,?
7743,'2024/04/19 15:40:33:740',24,-0.075377,-0.481463,-0.873219,-0.002022,0.038321,0.002838,?,?,?,?,?,?,?,?,?,?,?,?
7744,'2024/04/19 15:40:33:740',24,-0.075377,-0.481463,-0.873219,-0.002022,0.038321,0.017433,?,?,?,?,?,?,?,?,?,?,?,?
7745,'2024/04/19 15:40:33:740',24,-0.075377,-0.481463,-0.873219,-0.002022,0.009555,0.017433,?,?,?,?,?,?,?,?,?,?,?,?
7746,'2024/04/19 15:40:33:740',24,-0.075377,-0.481463,-0.873219,-0.004717,0.009555,0.017433,?,?,?,?,?,?,?,?,?,?,?,?
7747,'2024/04/19 15:40:33:755',24,-0.075377,-0.481463,-0.873371,-0.004717,0.009555,0.017433,?,?,?,?,?,?,?,?,?,?,?,?
7748,'2024/04/19 15:40:33:755',24,-0.075377,-0.481117,-0.873371,-0.004717,0.009555,0.017433,?,?,?,?,?,?,?,?,?,?,?,?
7749,'2024/04/19 15:40:33:755',24,-0.075826,-0.481117,-0.873371,-0.004717,0.009555,0.017433,?,?,?,?,?,?,?,?,?,?,?,?
7750,'2024/04/19 15:40:33:755',24,-0.075826,-0.481117,-0.873371,-0.004717,0.009555,0.019479,?,?,?,?,?,?,?,?,?,?,?,?
7751,'2024/04/19 15:40:33:755',24,-0.075826,-0.481117,-0.873371,-0.004717,-0.05326,0.019479,?,?,?,?,?,?,?,?,?,?,?,?
7752,'2024/04/19 15:40:33:755',24,-0.075826,-0.481117,-0.873371,-0.04471,-0.05326,0.019479,?,?,?,?,?,?,?,?,?,?,?,?
7753,'2024/04/19 15:40:41:989',25,-0.066856,0.420285,-0.905137,-0.007707,0.023779,0.014279,?,?,?,?,?,?,?,?,?,?,?,?
7754,'2024/04/19 15:40:41:989',25,-0.066856,0.420045,-0.905137,-0.007707,0.023779,0.014279,?,?,?,?,?,?,?,?,?,?,?,?
7755,'2024/04/19 15:40:41:989',25,-0.065492,0.420045,-0.905137,-0.007707,0.023779,0.014279,?,?,?,?,?,?,?,?,?,?,?,?
7756,'2024/04/19 15:40:41:989',25,-0.065492,0.420045,-0.905137,-0.007707,0.023779,0.048044,?,?,?,?,?,?,?,?,?,?,?,?
7757,'2024/04/19 15:40:41:989',25,-0.065492,0.420045,-0.905137,-0.007707,0.014926,0.048044,?,?,?,?,?,?,?,?,?,?,?,?
7758,'2024/04/19 15:40:41:989',25,-0.065492,0.420045,-0.905137,0.018558,0.014926,0.048044,?,?,?,?,?,?,?,?,?,?,?,?
7759,'2024/04/19 15:40:42:006',25,-0.065492,0.420045,-0.905205,0.018558,0.014926,0.048044,?,?,?,?,?,?,?,?,?,?,?,?
7760,'2024/04/19 15:40:42:006',25,-0.065492,0.419946,-0.905205,0.018558,0.014926,0.048044,?,?,?,?,?,?,?,?,?,?,?,?
7761,'2024/04/19 15:40:42:006',25,-0.065189,0.419946,-0.905205,0.018558,0.014926,0.048044,?,?,?,?,?,?,?,?,?,?,?,?
7762,'2024/04/19 15:40:42:006',25,-0.065189,0.419946,-0.905205,0.018558,0.014926,0.011192,?,?,?,?,?,?,?,?,?,?,?,?
7763,'2024/04/19 15:40:42:006',25,-0.065189,0.419946,-0.905205,0.018558,0.006801,0.011192,?,?,?,?,?,?,?,?,?,?,?,?
7764,'2024/04/19 15:40:42:006',25,-0.065189,0.419946,-0.905205,-0.001038,0.006801,0.011192,?,?,?,?,?,?,?,?,?,?,?,?
7765,'2024/04/19 15:40:42:022',25,-0.065189,0.419946,-0.905129,-0.001038,0.006801,0.011192,?,?,?,?,?,?,?,?,?,?,?,?
7766,'2024/04/19 15:40:42:023',25,-0.065189,0.420098,-0.905129,-0.001038,0.006801,0.011192,?,?,?,?,?,?,?,?,?,?,?,?
7767,'2024/04/19 15:40:42:023',25,-0.065257,0.420098,-0.905129,-0.001038,0.006801,0.011192,?,?,?,?,?,?,?,?,?,?,?,?
7768,'2024/04/19 15:40:42:023',25,-0.065257,0.420098,-0.905129,-0.001038,0.006801,-0.012666,?,?,?,?,?,?,?,?,?,?,?,?
7769,'2024/04/19 15:40:42:023',25,-0.065257,0.420098,-0.905129,-0.001038,-0.011853,-0.012666,?,?,?,?,?,?,?,?,?,?,?,?
7770,'2024/04/19 15:40:42:023',25,-0.065257,0.420098,-0.905129,-0.019148,-0.011853,-0.012666,?,?,?,?,?,?,?,?,?,?,?,?
7771,'2024/04/19 15:40:42:038',25,-0.065257,0.420098,-0.905007,-0.019148,-0.011853,-0.012666,?,?,?,?,?,?,?,?,?,?,?,?
7772,'2024/04/19 15:40:42:038',25,-0.065257,0.420307,-0.905007,-0.019148,-0.011853,-0.012666,?,?,?,?,?,?,?,?,?,?,?,?
7773,'2024/04/19 15:40:42:038',25,-0.065607,0.420307,-0.905007,-0.019148,-0.011853,-0.012666,?,?,?,?,?,?,?,?,?,?,?,?
7774,'2024/04/19 15:40:42:038',25,-0.065607,0.420307,-0.905007,-0.019148,-0.011853,-0.024037,?,?,?,?,?,?,?,?,?,?,?,?
7775,'2024/04/19 15:40:42:038',25,-0.065607,0.420307,-0.905007,-0.019148,-0.01795,-0.024037,?,?,?,?,?,?,?,?,?,?,?,?
7776,'2024/04/19 15:40:42:038',25,-0.065607,0.420307,-0.905007,-0.015489,-0.01795,-0.024037,?,?,?,?,?,?,?,?,?,?,?,?
7777,'2024/04/19 15:40:42:055',25,-0.065607,0.420307,-0.904928,-0.015489,-0.01795,-0.024037,?,?,?,?,?,?,?,?,?,?,?,?
7778,'2024/04/19 15:40:42:055',25,-0.065607,0.420423,-0.904928,-0.015489,-0.01795,-0.024037,?,?,?,?,?,?,?,?,?,?,?,?
7779,'2024/04/19 15:40:42:055',25,-0.065947,0.420423,-0.904928,-0.015489,-0.01795,-0.024037,?,?,?,?,?,?,?,?,?,?,?,?
7780,'2024/04/19 15:40:42:055',25,-0.065947,0.420423,-0.904928,-0.015489,-0.01795,-0.015936,?,?,?,?,?,?,?,?,?,?,?,?
7781,'2024/04/19 15:40:42:055',25,-0.065947,0.420423,-0.904928,-0.015489,-0.012045,-0.015936,?,?,?,?,?,?,?,?,?,?,?,?
7782,'2024/04/19 15:40:42:055',25,-0.065947,0.420423,-0.904928,-0.008726,-0.012045,-0.015936,?,?,?,?,?,?,?,?,?,?,?,?
7783,'2024/04/19 15:40:42:071',25,-0.065947,0.420423,-0.90487,-0.008726,-0.012045,-0.015936,?,?,?,?,?,?,?,?,?,?,?,?
7784,'2024/04/19 15:40:42:071',25,-0.065947,0.420531,-0.90487,-0.008726,-0.012045,-0.015936,?,?,?,?,?,?,?,?,?,?,?,?
7785,'2024/04/19 15:40:42:071',25,-0.066062,0.420531,-0.90487,-0.008726,-0.012045,-0.015936,?,?,?,?,?,?,?,?,?,?,?,?
7786,'2024/04/19 15:40:42:072',25,-0.066062,0.420531,-0.90487,-0.008726,-0.012045,0.011515,?,?,?,?,?,?,?,?,?,?,?,?
7787,'2024/04/19 15:40:42:072',25,-0.066062,0.420531,-0.90487,-0.008726,0.00168,0.011515,?,?,?,?,?,?,?,?,?,?,?,?
7788,'2024/04/19 15:40:42:072',25,-0.066062,0.420531,-0.90487,-0.006013,0.00168,0.011515,?,?,?,?,?,?,?,?,?,?,?,?
7789,'2024/04/19 15:40:42:088',25,-0.066062,0.420531,-0.904878,-0.006013,0.00168,0.011515,?,?,?,?,?,?,?,?,?,?,?,?
7790,'2024/04/19 15:40:42:088',25,-0.066062,0.420551,-0.904878,-0.006013,0.00168,0.011515,?,?,?,?,?,?,?,?,?,?,?,?
7791,'2024/04/19 15:40:42:088',25,-0.065827,0.420551,-0.904878,-0.006013,0.00168,0.011515,?,?,?,?,?,?,?,?,?,?,?,?
7792,'2024/04/19 15:40:42:088',25,-0.065827,0.420551,-0.904878,-0.006013,0.00168,0.016303,?,?,?,?,?,?,?,?,?,?,?,?
7793,'2024/04/19 15:40:42:088',25,-0.065827,0.420551,-0.904878,-0.006013,0.005313,0.016303,?,?,?,?,?,?,?,?,?,?,?,?
7794,'2024/04/19 15:40:42:088',25,-0.065827,0.420551,-0.904878,-0.00006,0.005313,0.016303,?,?,?,?,?,?,?,?,?,?,?,?
7795,'2024/04/19 15:40:42:105',25,-0.065827,0.420551,-0.904915,-0.00006,0.005313,0.016303,?,?,?,?,?,?,?,?,?,?,?,?
7796,'2024/04/19 15:40:42:105',25,-0.065827,0.420461,-0.904915,-0.00006,0.005313,0.016303,?,?,?,?,?,?,?,?,?,?,?,?
7797,'2024/04/19 15:40:42:105',25,-0.065887,0.420461,-0.904915,-0.00006,0.005313,0.016303,?,?,?,?,?,?,?,?,?,?,?,?
7798,'2024/04/19 15:40:42:105',25,-0.065887,0.420461,-0.904915,-0.00006,0.005313,-0.002503,?,?,?,?,?,?,?,?,?,?,?,?
7799,'2024/04/19 15:40:42:105',25,-0.065887,0.420461,-0.904915,-0.00006,-0.012498,-0.002503,?,?,?,?,?,?,?,?,?,?,?,?
7800,'2024/04/19 15:40:42:105',25,-0.065887,0.420461,-0.904915,0.011641,-0.012498,-0.002503,?,?,?,?,?,?,?,?,?,?,?,?
7801,'2024/04/19 15:40:42:122',25,-0.065887,0.420461,-0.90497,0.011641,-0.012498,-0.002503,?,?,?,?,?,?,?,?,?,?,?,?
7802,'2024/04/19 15:40:42:122',25,-0.065887,0.420311,-0.90497,0.011641,-0.012498,-0.002503,?,?,?,?,?,?,?,?,?,?,?,?
7803,'2024/04/19 15:40:42:122',25,-0.066088,0.420311,-0.90497,0.011641,-0.012498,-0.002503,?,?,?,?,?,?,?,?,?,?,?,?
7804,'2024/04/19 15:40:42:122',25,-0.066088,0.420311,-0.90497,0.011641,-0.012498,-0.01038,?,?,?,?,?,?,?,?,?,?,?,?
7805,'2024/04/19 15:40:42:122',25,-0.066088,0.420311,-0.90497,0.011641,-0.009249,-0.01038,?,?,?,?,?,?,?,?,?,?,?,?
7806,'2024/04/19 15:40:42:122',25,-0.066088,0.420311,-0.90497,0.00867,-0.009249,-0.01038,?,?,?,?,?,?,?,?,?,?,?,?
7807,'2024/04/19 15:40:42:139',25,-0.066088,0.420311,-0.904972,0.00867,-0.009249,-0.01038,?,?,?,?,?,?,?,?,?,?,?,?
7808,'2024/04/19 15:40:42:139',25,-0.066088,0.420269,-0.904972,0.00867,-0.009249,-0.01038,?,?,?,?,?,?,?,?,?,?,?,?
7809,'2024/04/19 15:40:42:139',25,-0.066334,0.420269,-0.904972,0.00867,-0.009249,-0.01038,?,?,?,?,?,?,?,?,?,?,?,?
7810,'2024/04/19 15:40:42:139',25,-0.066334,0.420269,-0.904972,0.00867,-0.009249,-0.007978,?,?,?,?,?,?,?,?,?,?,?,?
7811,'2024/04/19 15:40:42:139',25,-0.066334,0.420269,-0.904972,0.00867,-0.004544,-0.007978,?,?,?,?,?,?,?,?,?,?,?,?
7812,'2024/04/19 15:40:42:139',25,-0.066334,0.420269,-0.904972,-0.011565,-0.004544,-0.007978,?,?,?,?,?,?,?,?,?,?,?,?
7813,'2024/04/19 15:40:42:155',25,-0.066334,0.420269,-0.904848,-0.011565,-0.004544,-0.007978,?,?,?,?,?,?,?,?,?,?,?,?
7814,'2024/04/19 15:40:42:155',25,-0.066334,0.420526,-0.904848,-0.011565,-0.004544,-0.007978,?,?,?,?,?,?,?,?,?,?,?,?
7815,'2024/04/19 15:40:42:155',25,-0.066394,0.420526,-0.904848,-0.011565,-0.004544,-0.007978,?,?,?,?,?,?,?,?,?,?,?,?
7816,'2024/04/19 15:40:42:155',25,-0.066394,0.420526,-0.904848,-0.011565,-0.004544,0.00228,?,?,?,?,?,?,?,?,?,?,?,?
7817,'2024/04/19 15:40:42:155',25,-0.066394,0.420526,-0.904848,-0.011565,-0.002807,0.00228,?,?,?,?,?,?,?,?,?,?,?,?
7818,'2024/04/19 15:40:42:155',25,-0.066394,0.420526,-0.904848,-0.029218,-0.002807,0.00228,?,?,?,?,?,?,?,?,?,?,?,?
7819,'2024/04/19 15:40:42:171',25,-0.066394,0.420526,-0.904672,-0.029218,-0.002807,0.00228,?,?,?,?,?,?,?,?,?,?,?,?
7820,'2024/04/19 15:40:42:171',25,-0.066394,0.420927,-0.904672,-0.029218,-0.002807,0.00228,?,?,?,?,?,?,?,?,?,?,?,?
7821,'2024/04/19 15:40:42:171',25,-0.066248,0.420927,-0.904672,-0.029218,-0.002807,0.00228,?,?,?,?,?,?,?,?,?,?,?,?
7822,'2024/04/19 15:40:42:171',25,-0.066248,0.420927,-0.904672,-0.029218,-0.002807,0.017066,?,?,?,?,?,?,?,?,?,?,?,?
7823,'2024/04/19 15:40:42:171',25,-0.066248,0.420927,-0.904672,-0.029218,0.015846,0.017066,?,?,?,?,?,?,?,?,?,?,?,?
7824,'2024/04/19 15:40:42:171',25,-0.066248,0.420927,-0.904672,-0.019928,0.015846,0.017066,?,?,?,?,?,?,?,?,?,?,?,?
7825,'2024/04/19 15:40:42:189',25,-0.066248,0.420927,-0.904642,-0.019928,0.015846,0.017066,?,?,?,?,?,?,?,?,?,?,?,?
7826,'2024/04/19 15:40:42:189',25,-0.066248,0.421062,-0.904642,-0.019928,0.015846,0.017066,?,?,?,?,?,?,?,?,?,?,?,?
7827,'2024/04/19 15:40:42:189',25,-0.065804,0.421062,-0.904642,-0.019928,0.015846,0.017066,?,?,?,?,?,?,?,?,?,?,?,?
7828,'2024/04/19 15:40:42:189',25,-0.065804,0.421062,-0.904642,-0.019928,0.015846,0.030743,?,?,?,?,?,?,?,?,?,?,?,?
7829,'2024/04/19 15:40:42:189',25,-0.065804,0.421062,-0.904642,-0.019928,0.016985,0.030743,?,?,?,?,?,?,?,?,?,?,?,?
7830,'2024/04/19 15:40:42:189',25,-0.065804,0.421062,-0.904642,0.003592,0.016985,0.030743,?,?,?,?,?,?,?,?,?,?,?,?
7831,'2024/04/19 15:40:42:205',25,-0.065804,0.421062,-0.9047,0.003592,0.016985,0.030743,?,?,?,?,?,?,?,?,?,?,?,?
7832,'2024/04/19 15:40:42:205',25,-0.065804,0.420965,-0.9047,0.003592,0.016985,0.030743,?,?,?,?,?,?,?,?,?,?,?,?
7833,'2024/04/19 15:40:42:205',25,-0.065623,0.420965,-0.9047,0.003592,0.016985,0.030743,?,?,?,?,?,?,?,?,?,?,?,?
7834,'2024/04/19 15:40:42:205',25,-0.065623,0.420965,-0.9047,0.003592,0.016985,0.016413,?,?,?,?,?,?,?,?,?,?,?,?
7835,'2024/04/19 15:40:42:205',25,-0.065623,0.420965,-0.9047,0.003592,-0.004089,0.016413,?,?,?,?,?,?,?,?,?,?,?,?
7836,'2024/04/19 15:40:42:205',25,-0.065623,0.420965,-0.9047,0.007004,-0.004089,0.016413,?,?,?,?,?,?,?,?,?,?,?,?
7837,'2024/04/19 15:40:42:221',25,-0.065623,0.420965,-0.90474,0.007004,-0.004089,0.016413,?,?,?,?,?,?,?,?,?,?,?,?
7838,'2024/04/19 15:40:42:221',25,-0.065623,0.42088,-0.90474,0.007004,-0.004089,0.016413,?,?,?,?,?,?,?,?,?,?,?,?
7839,'2024/04/19 15:40:42:221',25,-0.065613,0.42088,-0.90474,0.007004,-0.004089,0.016413,?,?,?,?,?,?,?,?,?,?,?,?
7840,'2024/04/19 15:40:42:221',25,-0.065613,0.42088,-0.90474,0.007004,-0.004089,-0.006267,?,?,?,?,?,?,?,?,?,?,?,?
7841,'2024/04/19 15:40:42:221',25,-0.065613,0.42088,-0.90474,0.007004,-0.001655,-0.006267,?,?,?,?,?,?,?,?,?,?,?,?
7842,'2024/04/19 15:40:42:221',25,-0.065613,0.42088,-0.90474,0.003494,-0.001655,-0.006267,?,?,?,?,?,?,?,?,?,?,?,?
7843,'2024/04/19 15:40:42:237',25,-0.065613,0.42088,-0.904844,0.003494,-0.001655,-0.006267,?,?,?,?,?,?,?,?,?,?,?,?
7844,'2024/04/19 15:40:42:237',25,-0.065613,0.420638,-0.904844,0.003494,-0.001655,-0.006267,?,?,?,?,?,?,?,?,?,?,?,?
7845,'2024/04/19 15:40:42:238',25,-0.065731,0.420638,-0.904844,0.003494,-0.001655,-0.006267,?,?,?,?,?,?,?,?,?,?,?,?
7846,'2024/04/19 15:40:42:238',25,-0.065731,0.420638,-0.904844,0.003494,-0.001655,-0.025643,?,?,?,?,?,?,?,?,?,?,?,?
7847,'2024/04/19 15:40:42:238',25,-0.065731,0.420638,-0.904844,0.003494,0.000785,-0.025643,?,?,?,?,?,?,?,?,?,?,?,?
7848,'2024/04/19 15:40:42:238',25,-0.065731,0.420638,-0.904844,0.023053,0.000785,-0.025643,?,?,?,?,?,?,?,?,?,?,?,?
7849,'2024/04/19 15:40:42:255',25,-0.065731,0.420638,-0.904988,0.023053,0.000785,-0.025643,?,?,?,?,?,?,?,?,?,?,?,?
7850,'2024/04/19 15:40:42:255',25,-0.065731,0.420301,-0.904988,0.023053,0.000785,-0.025643,?,?,?,?,?,?,?,?,?,?,?,?
7851,'2024/04/19 15:40:42:255',25,-0.065911,0.420301,-0.904988,0.023053,0.000785,-0.025643,?,?,?,?,?,?,?,?,?,?,?,?
7852,'2024/04/19 15:40:42:255',25,-0.065911,0.420301,-0.904988,0.023053,0.000785,0.001857,?,?,?,?,?,?,?,?,?,?,?,?
7853,'2024/04/19 15:40:42:255',25,-0.065911,0.420301,-0.904988,0.023053,-0.009341,0.001857,?,?,?,?,?,?,?,?,?,?,?,?
7854,'2024/04/19 15:40:42:255',25,-0.065911,0.420301,-0.904988,0.014685,-0.009341,0.001857,?,?,?,?,?,?,?,?,?,?,?,?
7855,'2024/04/19 15:40:42:272',25,-0.065911,0.420301,-0.905014,0.014685,-0.009341,0.001857,?,?,?,?,?,?,?,?,?,?,?,?
7856,'2024/04/19 15:40:42:273',25,-0.065911,0.420265,-0.905014,0.014685,-0.009341,0.001857,?,?,?,?,?,?,?,?,?,?,?,?
7857,'2024/04/19 15:40:42:273',25,-0.06578,0.420265,-0.905014,0.014685,-0.009341,0.001857,?,?,?,?,?,?,?,?,?,?,?,?
7858,'2024/04/19 15:40:42:273',25,-0.06578,0.420265,-0.905014,0.014685,-0.009341,0.02886,?,?,?,?,?,?,?,?,?,?,?,?
7859,'2024/04/19 15:40:42:273',25,-0.06578,0.420265,-0.905014,0.014685,0.009399,0.02886,?,?,?,?,?,?,?,?,?,?,?,?
7860,'2024/04/19 15:40:42:273',25,-0.06578,0.420265,-0.905014,-0.007898,0.009399,0.02886,?,?,?,?,?,?,?,?,?,?,?,?
7861,'2024/04/19 15:40:42:289',25,-0.06578,0.420265,-0.904925,-0.007898,0.009399,0.02886,?,?,?,?,?,?,?,?,?,?,?,?
7862,'2024/04/19 15:40:42:289',25,-0.06578,0.420493,-0.904925,-0.007898,0.009399,0.02886,?,?,?,?,?,?,?,?,?,?,?,?
